CreditScore,Gender,Age,Tenure,HasCrCard,EstimatedSalary,IsActiveMember
591,Female,35,2,1,57064.57,0
537,Female,41,3,1,106761.47,0
645,Male,45,6,0,3449.22,1
684,Male,54,6,1,94888.6,1
627,Male,41,5,0,134665.25,1
824,Male,77,3,0,2746.41,1
752,Male,44,6,1,178722.24,0
546,Female,27,8,1,14858.1,1
723,Male,28,4,1,123885.88,1
643,Male,41,2,1,172363.41,0
673,Male,72,1,0,111981.19,1
655,Female,30,1,1,184259.6,1
611,Female,41,2,1,164061.6,0
545,Female,32,4,1,94739.2,0
637,Male,27,1,1,91291.2,0
768,Male,29,2,1,73686.75,1
662,Male,34,2,0,55120.79,1
624,Female,23,6,0,196668.51,1
633,Male,29,7,1,130224.73,1
559,Male,34,2,1,9677.0,0
654,Male,40,6,0,183872.88,0
600,Male,35,4,1,104076.51,0
599,Male,30,9,1,121124.53,1
452,Female,32,5,0,75279.39,1
519,Female,38,7,1,188225.67,0
499,Female,42,0,1,14868.94,1
572,Male,24,1,1,151460.84,1
775,Male,30,4,0,57461.13,1
667,Male,35,4,0,57213.46,0
634,Female,59,3,0,97939.4,0
755,Male,30,4,0,144183.1,1
640,Male,62,3,1,101663.47,1
579,Male,39,5,0,39891.84,1
652,Female,42,4,1,38152.01,1
757,Male,31,10,0,192519.39,0
592,Male,31,7,1,86079.67,0
616,Male,29,8,1,140746.13,0
512,Female,35,5,1,18785.48,1
711,Female,45,1,1,50610.62,0
588,Female,30,0,1,5790.9,0
708,Male,19,7,1,4491.77,1
628,Female,22,3,1,85426.28,0
437,Female,26,1,0,78854.57,1
548,Male,44,8,1,16989.77,0
546,Female,25,3,1,131647.31,0
841,Male,41,1,0,193093.77,1
630,Female,40,7,1,34453.17,1
618,Male,48,7,1,13921.82,0
671,Male,30,2,0,102057.86,1
667,Female,42,10,0,26022.37,0
779,Male,32,10,1,86306.75,0
509,Female,46,1,1,71244.59,0
577,Male,48,6,1,193580.32,0
609,Male,77,1,0,18708.76,1
490,Female,41,0,1,176254.12,1
548,Male,38,0,1,38434.73,0
719,Male,39,5,1,145759.7,0
841,Female,52,5,0,183239.71,0
701,Male,40,5,1,153537.55,1
755,Female,37,0,1,117396.25,1
682,Female,29,6,0,32589.89,0
615,Male,32,7,1,2755.53,1
780,Male,51,4,1,195259.31,0
725,Female,25,9,1,168607.74,1
763,Female,53,4,1,77203.72,0
650,Male,60,8,1,102925.76,1
703,Male,39,1,1,31257.1,1
569,Female,28,3,1,5159.21,0
606,Female,23,10,0,90896.04,1
521,Female,29,2,1,994.86,1
776,Female,38,2,1,169291.7,0
608,Female,56,5,0,153810.41,1
741,Male,40,4,1,135163.76,0
703,Male,20,3,1,41626.78,1
559,Male,34,0,1,182988.94,0
638,Female,34,7,0,3946.29,0
791,Male,36,6,1,189969.91,1
619,Female,31,3,0,61531.86,1
570,Female,18,4,1,71811.9,0
712,Male,47,1,1,95719.73,1
654,Female,36,2,1,146652.11,1
754,Female,39,8,1,87684.93,1
693,Male,25,6,0,14633.35,1
732,Male,26,7,1,154364.66,0
621,Male,33,4,1,40299.23,1
646,Male,24,0,1,18897.29,1
593,Male,32,10,1,166850.57,0
752,Female,36,2,1,124354.92,0
677,Female,44,4,1,191057.76,1
712,Female,27,2,1,126809.15,0
731,Male,31,1,1,185466.85,1
764,Female,33,9,0,118982.51,1
415,Male,32,5,1,3064.65,1
579,Male,37,5,0,120219.14,0
778,Female,33,9,0,180249.94,0
675,Female,32,2,1,97658.66,0
449,Female,37,6,1,82176.48,0
751,Male,54,9,0,116179.92,1
693,Female,43,4,1,9241.78,0
555,Male,55,4,1,74149.77,1
498,Female,30,1,0,135795.53,0
514,Male,45,1,1,60375.18,0
576,Male,45,5,0,135244.87,0
744,Male,34,3,1,27244.35,0
841,Female,31,3,1,126794.56,1
583,Male,27,7,1,51285.49,0
521,Female,32,2,1,129353.21,1
508,Female,31,7,1,6123.15,1
535,Female,49,7,1,111421.77,0
696,Male,28,8,0,176713.47,0
850,Female,40,4,0,106691.02,0
612,Female,63,2,1,122109.58,0
684,Male,37,4,1,52367.29,1
689,Male,26,4,0,149073.88,1
543,Male,23,5,1,117832.39,0
746,Female,29,4,1,43106.17,1
588,Male,33,2,1,12483.56,1
682,Male,42,0,1,160828.98,1
635,Female,48,4,1,191914.37,0
850,Female,33,3,1,11159.19,1
527,Male,47,1,1,21312.16,0
712,Female,31,7,1,170333.38,0
683,Female,36,7,1,104786.59,0
489,Male,40,3,1,171867.08,0
775,Male,27,4,1,40807.26,1
583,Male,40,9,0,29213.63,0
685,Female,50,6,1,50664.07,1
637,Female,34,9,0,26057.08,0
620,Male,28,9,0,190208.23,1
551,Female,48,5,0,94978.1,0
703,Male,42,9,0,137316.32,1
591,Male,46,4,1,163504.33,0
461,Female,35,8,1,132295.95,0
649,Female,52,8,1,41858.43,0
850,Female,70,5,1,705.18,1
726,Female,35,9,0,100556.98,1
793,Male,25,3,0,10579.72,0
602,Male,38,7,1,124389.61,0
668,Female,28,1,0,114258.18,0
549,Female,55,1,0,116548.02,1
574,Male,36,3,1,8559.66,1
492,Male,39,10,1,148584.61,0
648,Male,26,9,1,98368.24,0
484,Male,36,8,1,186136.48,0
551,Male,49,1,1,135757.27,1
556,Female,52,9,1,175149.2,0
632,Male,50,2,0,57942.88,0
668,Female,35,6,1,53994.64,1
627,Female,57,9,1,107712.42,1
536,Male,39,4,1,27150.35,0
596,Male,60,7,0,30314.04,1
775,Female,38,6,0,153122.58,0
665,Male,35,8,1,169287.99,0
604,Female,47,4,0,47777.15,1
716,Female,44,1,1,152108.47,1
553,Female,48,3,0,30730.95,1
697,Female,23,10,1,79734.23,1
779,Male,49,9,0,116893.87,0
720,Female,43,6,1,172557.77,0
492,Male,35,4,1,39519.53,0
585,Male,44,7,1,112333.22,1
667,Male,42,7,0,108348.94,1
665,Female,32,10,1,22487.45,1
620,Male,28,8,1,199909.32,1
623,Female,34,9,1,24255.21,0
485,Male,29,7,1,116828.51,0
846,Female,41,5,1,3440.47,0
661,Male,42,2,0,29358.57,0
678,Female,55,5,0,196794.11,1
571,Male,44,9,0,38433.35,0
489,Male,38,8,0,196990.79,1
595,Female,25,7,0,177025.79,1
670,Female,40,3,1,182650.15,1
789,Male,31,4,1,172832.9,1
546,Female,45,2,0,197789.83,0
697,Female,42,10,1,61312.15,0
543,Female,57,1,1,120657.32,1
655,Male,32,9,1,82084.3,0
807,Female,36,4,0,147007.33,1
438,Male,38,2,1,136859.55,0
619,Female,45,0,0,113645.4,0
497,Male,37,8,1,163641.53,1
570,Female,36,3,1,92118.75,0
647,Female,35,6,0,122584.29,1
683,Male,39,4,1,171716.81,0
709,Male,62,3,1,82195.15,1
771,Male,32,5,1,40920.59,1
569,Female,35,4,1,184748.23,0
699,Male,29,3,1,151623.71,1
617,Male,54,6,1,45325.26,1
350,Female,60,3,0,113796.15,0
808,Male,47,8,0,74028.36,1
850,Male,31,4,0,152298.28,0
538,Female,42,9,0,152855.96,0
477,Female,48,2,0,26475.79,1
453,Female,38,8,1,129697.99,0
673,Male,37,2,1,13624.02,1
516,Female,47,9,0,149614.17,0
754,Female,27,7,1,144134.64,0
651,Female,65,0,1,190454.04,1
557,Female,24,4,0,20515.72,0
521,Female,49,4,0,62413.01,0
589,Male,34,6,1,177896.92,1
850,Female,45,2,1,19482.5,1
595,Female,53,7,1,41371.68,0
850,Female,34,4,1,154000.99,1
643,Male,41,7,1,49667.28,1
674,Female,45,6,0,140041.78,1
464,Female,34,5,1,158668.87,1
484,Male,41,5,1,74267.35,1
629,Male,41,10,0,6936.27,0
736,Female,42,7,0,41921.06,0
628,Male,50,8,0,144366.83,0
627,Female,32,1,1,106851.7,0
571,Female,22,3,0,53328.7,1
648,Male,42,2,1,89123.99,0
669,Female,44,8,0,131609.48,0
727,Female,41,10,0,47468.56,1
745,Male,45,10,1,122381.02,1
587,Male,33,8,0,122925.4,0
850,Female,31,1,1,132173.31,1
706,Male,32,5,1,104181.78,1
665,Male,32,1,0,11865.76,0
849,Female,41,9,1,103174.5,0
588,Female,42,2,1,48498.19,0
791,Female,35,7,1,161051.75,0
608,Male,33,9,1,68777.26,0
601,Male,28,6,1,14665.28,0
675,Female,33,6,1,34045.61,0
748,Female,40,3,0,38153.19,0
622,Female,26,8,1,124964.82,1
497,Male,27,7,0,167522.19,0
430,Male,35,1,0,2923.61,0
632,Male,40,3,1,149188.41,0
621,Female,34,2,1,44857.4,0
778,Male,42,6,1,106197.44,1
686,Male,26,1,1,79189.4,1
780,Male,71,9,1,122506.78,1
411,Male,29,0,1,53483.21,1
657,Male,29,7,1,153059.62,0
705,Female,44,10,1,137419.87,0
659,Male,27,4,1,99341.87,0
641,Female,36,5,1,31106.67,0
643,Female,20,0,1,3965.69,1
725,Female,36,1,1,102747.02,1
606,Male,27,2,1,147533.09,0
570,Male,34,10,0,183387.12,1
608,Male,33,4,0,130474.03,1
769,Female,26,7,1,176843.53,0
655,Female,37,4,1,79555.08,0
641,Female,38,3,1,116466.19,0
630,Female,31,1,1,169802.73,1
580,Male,50,0,1,57541.08,0
765,Female,32,9,0,47247.56,0
793,Male,32,2,1,193817.63,0
712,Male,38,7,1,59115.77,1
769,Female,73,1,1,29792.11,1
555,Male,48,3,0,79134.78,1
633,Male,40,5,1,117279.49,1
701,Female,39,9,0,145894.9,1
672,Male,47,1,0,91574.92,0
756,Male,41,6,0,50422.36,1
592,Male,55,8,1,128918.42,1
807,Female,60,1,1,17355.36,1
695,Male,35,7,1,160387.98,0
650,Female,55,2,1,179834.45,1
545,Male,33,1,0,107429.71,1
477,Male,34,8,1,189875.83,1
662,Male,59,2,1,8059.44,0
645,Female,49,5,0,187689.91,1
492,Female,28,9,1,95957.09,0
487,Female,34,2,0,9085.0,0
621,Female,31,8,1,90384.26,1
670,Male,37,4,1,198252.88,0
700,Male,28,8,0,22698.56,0
537,Male,38,3,0,141023.01,0
773,Male,47,2,1,143007.49,1
670,Male,33,1,1,86413.11,1
506,Male,28,8,0,24577.34,1
699,Male,44,8,1,107181.22,0
627,Male,44,6,0,35300.08,0
662,Female,36,4,1,138871.12,0
585,Male,54,8,1,55346.14,1
714,Female,31,4,1,106636.89,1
688,Male,52,1,1,172033.57,1
747,Male,61,7,0,147554.26,1
543,Female,42,5,0,101905.34,0
648,Female,27,7,1,163060.43,1
535,Male,48,5,1,58203.67,1
590,Female,40,2,0,92198.05,0
600,Female,32,7,1,132973.21,0
783,Female,59,9,1,4423.63,1
686,Male,32,6,1,179093.26,1
663,Male,42,7,1,19862.78,0
627,Male,27,1,1,105887.04,1
543,Female,67,0,1,134612.48,1
655,Female,40,0,1,198798.44,1
518,Male,59,5,0,123872.0,1
616,Female,42,6,0,150266.81,0
718,Male,38,7,1,38308.34,0
712,Female,29,3,0,166194.53,0
680,Male,32,5,1,116957.6,0
599,Female,41,1,1,96069.82,0
554,Female,39,10,1,18391.93,1
648,Female,51,2,1,4121.04,0
730,Male,23,8,1,183284.53,0
635,Female,37,9,0,11407.58,1
725,Female,39,5,1,124052.97,0
729,Female,36,8,0,121311.12,0
769,Female,27,2,1,57876.05,1
530,Male,25,9,1,64129.03,0
625,Male,34,6,0,197283.2,0
691,Male,38,1,0,44653.5,0
620,Male,42,9,1,29296.74,1
805,Female,39,5,1,14109.85,0
534,Male,36,4,1,36275.94,0
636,Female,38,1,1,45015.38,0
651,Female,25,8,1,126761.2,1
593,Male,41,6,1,99136.49,1
569,Male,43,8,0,178187.28,1
808,Male,45,7,1,147132.46,0
795,Female,33,9,1,120853.83,1
655,Male,37,8,0,76259.23,0
640,Female,30,5,0,141446.01,1
615,Male,61,9,1,150227.85,0
678,Male,43,1,1,111032.79,0
660,Female,61,5,1,158338.39,1
617,Female,79,7,1,160589.18,1
594,Male,18,1,1,167689.56,0
584,Female,35,2,0,15959.01,0
831,Male,30,2,0,3430.38,1
593,Female,46,7,1,145560.38,0
476,Female,34,10,1,26260.98,0
686,Female,44,7,1,181757.19,0
655,Male,27,2,1,49480.66,0
474,Female,30,9,0,63158.22,0
685,Female,30,4,0,194343.72,1
587,Male,42,1,0,123006.91,0
724,Female,34,3,1,80320.3,0
632,Male,27,4,1,152665.85,1
593,Male,36,2,1,80608.12,0
684,Female,36,4,1,117038.96,0
660,Male,30,1,1,60485.98,1
680,Male,33,10,1,164119.35,0
594,Male,35,2,1,65361.66,1
670,Male,35,2,0,84321.03,1
850,Female,34,3,1,88743.99,1
510,Male,31,0,1,33099.41,0
677,Male,36,4,1,7824.31,0
562,Female,51,1,1,65390.46,1
578,Female,38,4,1,176712.59,0
667,Female,56,8,1,130846.79,0
635,Male,41,1,1,175611.5,0
585,Female,56,1,1,186476.91,0
581,Male,37,7,1,74320.75,1
727,Female,31,3,1,60212.51,0
395,Female,34,5,1,17376.57,1
450,Female,46,5,1,54227.06,0
623,Male,21,10,0,135851.3,1
535,Male,40,7,1,8128.32,0
561,Female,28,3,1,191387.76,0
833,Male,29,1,0,48986.18,1
573,Female,47,4,0,164038.07,1
710,Male,23,6,1,134188.11,1
581,Male,40,0,0,7926.35,1
786,Female,29,4,1,103372.79,0
744,Female,50,1,0,106061.47,1
565,Female,32,4,0,118740.37,1
622,Female,58,7,1,120415.61,0
682,Male,50,6,0,124151.37,1
673,Male,47,1,0,34047.54,1
437,Male,28,2,1,152987.42,0
638,Female,53,1,1,16657.68,0
756,Female,23,1,1,113408.11,1
733,Male,74,3,1,134589.58,1
586,Male,64,1,1,53710.23,1
850,Male,37,4,1,28865.59,1
703,Male,36,2,1,108790.95,0
523,Female,36,8,0,13197.44,0
632,Male,38,1,1,92816.86,0
678,Female,37,8,1,21472.42,1
726,Female,38,4,0,6787.48,0
423,Female,36,5,1,118372.55,0
828,Male,30,4,0,161671.15,0
581,Female,43,5,1,141035.65,0
563,Female,34,6,0,36536.93,0
761,Male,62,5,0,86920.97,0
775,Male,70,6,1,74532.02,1
730,Female,41,4,1,128246.81,0
762,Male,32,10,1,179657.83,0
727,Male,28,5,0,19653.08,1
583,Female,31,4,1,12538.92,0
798,Male,22,8,1,107615.43,0
546,Female,58,3,1,128881.87,0
610,Female,25,2,1,123723.83,0
742,Female,41,4,0,73743.95,1
689,Male,38,2,1,82709.8,1
641,Male,35,5,1,93148.93,0
694,Male,31,4,1,26116.82,0
763,Female,61,1,1,143981.27,1
793,Female,63,9,1,184243.25,1
449,Female,21,7,0,175743.92,0
793,Female,36,0,0,148993.47,0
731,Male,29,10,1,162452.65,1
585,Female,28,9,1,40385.61,1
731,Male,25,8,1,97877.92,0
667,Male,43,8,1,97508.04,0
583,Female,41,5,1,190429.52,0
776,Male,33,8,0,129525.5,0
765,Male,41,4,0,100153.43,0
534,Female,34,7,1,70179.0,1
592,Male,35,6,1,72678.75,0
675,Female,33,0,1,64815.05,0
609,Male,39,3,1,138399.67,1
781,Male,33,3,1,6959.0,0
655,Male,34,7,1,51226.32,0
759,Male,31,8,1,99086.74,1
603,Male,31,4,0,9607.1,1
651,Male,45,4,0,193009.21,0
745,Male,47,5,0,145789.71,0
850,Female,24,1,0,69052.87,1
703,Male,56,9,0,85547.33,0
505,Female,37,10,1,52693.99,1
728,Female,35,8,1,54359.02,0
553,Male,38,1,1,184544.59,0
754,Female,27,8,0,121821.16,0
539,Male,38,5,1,47388.41,0
524,Male,29,3,1,2705.31,0
736,Female,26,0,0,188037.76,1
754,Male,38,2,1,180698.32,0
746,Female,34,4,0,65166.6,1
651,Female,39,6,1,24176.44,0
638,Male,34,5,1,102179.86,0
638,Male,46,9,1,38967.29,0
838,Female,67,4,1,78310.04,1
786,Male,24,2,1,125449.47,1
686,Female,41,10,1,133086.45,0
631,Male,29,2,1,18581.84,1
753,Male,57,7,1,159475.08,0
568,Female,44,7,0,62370.67,0
812,Male,44,4,1,165038.41,0
791,Female,33,10,0,54019.93,0
671,Female,42,6,1,197202.48,0
751,Male,38,7,0,90839.61,0
632,Female,21,1,1,84008.66,0
789,Male,27,6,1,103603.65,0
731,Female,47,1,0,191734.67,0
703,Male,39,6,0,183656.12,0
547,Female,49,2,0,65466.93,0
716,Male,66,5,0,10070.4,0
687,Male,38,9,1,35608.88,1
677,Male,38,4,1,187800.63,0
598,Male,39,1,1,159130.32,0
696,Male,42,7,1,121061.89,0
658,Female,32,5,1,31484.76,1
696,Male,30,4,1,193716.56,1
707,Female,40,5,1,41052.82,0
777,Female,28,2,0,118313.38,1
839,Male,47,2,1,168184.62,1
640,Male,55,10,1,978.66,0
677,Male,18,8,1,114858.9,1
507,Female,31,0,0,44001.11,1
714,Female,52,2,0,144045.08,1
619,Female,40,10,1,147093.84,1
592,Male,28,5,0,39608.58,0
596,Male,47,5,1,174311.3,1
671,Male,45,2,0,158264.62,1
695,Female,42,7,0,46374.64,0
484,Female,50,2,0,48170.57,0
575,Male,52,8,0,111342.66,0
755,Female,43,9,1,18066.69,0
824,Male,49,8,1,67885.37,1
670,Male,43,1,0,120225.62,0
802,Male,29,9,1,134459.12,1
540,Male,48,2,1,88703.04,0
586,Female,52,6,1,67288.89,1
658,Male,31,5,0,49809.88,1
606,Male,47,3,0,137720.56,1
536,Male,35,8,1,64833.28,0
445,Female,34,7,1,70618.0,1
614,Male,39,3,0,56459.45,0
581,Female,43,4,0,100236.02,1
800,Female,40,3,1,132562.23,0
531,Female,53,5,1,141501.45,0
629,Male,39,2,1,82774.07,0
657,Female,38,5,0,47019.66,0
760,Female,49,9,1,117232.9,0
809,Male,33,8,0,199203.21,0
706,Male,30,3,1,110520.48,1
625,Female,49,4,1,126812.63,0
516,Male,27,9,1,142680.64,0
802,Male,41,6,1,47322.05,0
529,Male,32,9,1,33656.35,0
718,Female,49,10,0,11144.4,1
716,Female,23,2,0,185900.88,1
744,Male,47,9,1,113163.17,0
689,Female,40,4,1,119259.34,0
657,Female,48,5,0,101314.65,0
711,Female,21,0,0,1408.68,1
790,Female,41,2,1,198224.38,0
701,Female,39,9,1,110043.88,1
717,Male,33,1,0,194467.23,0
815,Male,37,1,1,67208.3,0
599,Male,58,4,0,176407.15,0
739,Male,41,5,0,143882.25,0
706,Female,35,8,0,42181.68,1
742,Female,35,2,1,126997.53,1
564,Male,41,9,1,34338.21,1
594,Male,38,6,1,14466.08,1
826,Male,55,4,1,140126.17,0
764,Female,24,7,0,115676.38,0
619,Female,41,8,1,114323.66,0
704,Female,40,6,0,179964.55,1
653,Male,44,8,1,154639.72,1
850,Female,32,0,0,175094.62,0
635,Female,37,3,1,91086.73,0
615,Male,32,1,0,2139.25,0
606,Female,27,6,0,111448.92,1
757,Male,36,1,0,64539.64,0
687,Female,44,9,0,103042.2,0
579,Male,22,3,1,49829.8,1
802,Female,60,3,1,39473.63,0
779,Female,41,10,1,86927.53,0
742,Female,36,2,0,47271.61,0
489,Male,34,5,0,43540.59,0
655,Female,50,10,1,179267.94,0
669,Male,50,9,1,158032.5,0
610,Male,37,0,1,114514.64,0
620,Male,39,9,1,80582.34,0
695,Female,50,8,1,126381.6,0
689,Female,55,4,1,58442.25,1
642,Male,38,3,0,171463.83,0
511,Female,40,1,1,184118.73,1
682,Male,36,5,1,36895.99,0
799,Female,30,9,1,136827.96,0
524,Female,31,10,1,161811.23,1
487,Male,53,4,1,24207.86,1
610,Male,36,7,0,42581.04,1
809,Male,41,1,1,165675.01,0
633,Male,59,2,1,103159.11,1
650,Male,41,9,0,191599.67,1
624,Female,52,0,0,4859.59,0
581,Female,50,4,1,80701.72,1
794,Female,41,7,1,166526.26,0
552,Male,38,10,1,46562.02,1
633,Female,26,8,1,60116.57,1
556,Male,37,9,1,90928.02,0
597,Female,29,5,1,174825.57,1
718,Male,32,8,1,41399.33,1
773,Female,41,5,1,28266.9,0
517,Male,62,1,1,187756.24,0
553,Male,38,3,0,187915.7,0
564,Male,31,0,1,72757.33,1
702,Male,44,9,0,59207.41,0
538,Male,43,5,1,126933.73,0
788,Female,70,1,1,41610.62,1
673,Male,41,5,1,65657.29,1
657,Male,25,2,1,22745.5,0
583,Female,42,4,1,17439.66,0
762,Male,28,3,1,106024.02,1
749,Female,28,3,1,3408.7,0
565,Female,40,1,0,121084.27,1
794,Female,41,7,1,74275.08,1
542,Male,32,2,0,159737.56,1
608,Male,50,6,1,93568.77,0
582,Male,25,9,1,52341.15,0
737,Male,54,9,1,83470.4,0
849,Female,49,9,1,171056.65,0
746,Male,36,2,1,16436.56,1
638,Female,32,0,1,160129.99,0
627,Male,73,0,0,43615.67,1
567,Female,23,9,0,81425.61,1
491,Male,26,4,1,145900.89,1
716,Female,22,8,1,92606.98,1
681,Male,29,8,1,66367.33,0
645,Male,49,8,1,162012.6,0
521,Female,22,10,1,101311.95,1
689,Female,55,1,1,42364.75,0
710,Male,22,8,0,99645.04,0
416,Female,41,10,1,98301.61,0
505,Male,43,6,0,137565.87,0
583,Female,22,2,0,5985.36,1
607,Female,32,6,0,196062.01,0
612,Female,36,5,1,159416.58,0
717,Male,35,7,1,172459.39,1
534,Male,29,7,1,79178.31,1
670,Male,40,2,0,177028.0,0
639,Male,39,6,1,30414.17,0
617,Male,40,5,1,107047.92,1
815,Female,57,5,0,38941.44,0
850,Female,28,2,1,38773.74,1
648,Male,49,5,1,149946.43,0
597,Male,45,7,0,167756.45,0
704,Male,48,8,1,173498.45,1
561,Male,34,1,1,12148.2,1
589,Female,36,9,1,136329.96,0
704,Male,41,4,1,43117.1,1
633,Male,29,6,0,30338.94,0
749,Female,32,7,0,157648.12,1
556,Female,40,8,1,62112.7,0
535,Female,30,5,0,62390.59,0
739,Male,58,2,1,72168.53,1
584,Female,62,9,0,121102.9,1
743,Female,35,1,1,189307.7,0
702,Female,23,7,1,114603.96,0
718,Female,37,7,1,55100.09,1
838,Female,40,6,0,150659.35,1
789,Female,32,7,1,107499.39,0
674,Male,47,6,1,2079.2,1
596,Male,40,5,1,148623.43,0
552,Male,55,3,1,40333.94,1
640,Male,34,1,0,24761.36,0
651,Male,45,1,1,67740.08,0
655,Female,51,3,0,15801.02,1
658,Female,24,2,1,84694.49,1
610,Female,27,4,1,182720.07,0
429,Male,24,4,1,46170.75,0
749,Female,33,10,0,30396.43,1
667,Male,27,2,1,166317.71,0
641,Female,35,4,0,125986.18,0
666,Male,43,5,1,29346.1,0
757,Male,29,8,1,77469.38,0
711,Female,32,1,1,126188.42,0
816,Male,31,8,1,28407.4,1
769,Female,31,7,1,53817.23,0
637,Male,36,2,1,71692.8,1
789,Female,27,8,1,79458.12,1
577,Male,60,10,1,178616.73,1
664,Male,48,10,1,140173.17,0
649,Male,78,4,1,142566.75,1
471,Female,36,5,1,96366.7,1
506,Female,32,3,1,80823.02,1
611,Male,30,2,0,159629.64,0
636,Female,35,2,1,23129.46,1
793,Female,34,5,1,143357.03,0
602,Female,35,5,1,31050.02,0
592,Female,66,5,1,76267.59,1
739,Male,29,3,1,105533.96,1
529,Male,28,9,1,52545.24,1
847,Female,35,5,1,183584.14,1
673,Male,37,4,0,163563.07,0
613,Female,30,5,1,170638.98,0
560,Male,47,1,0,128882.66,0
603,Male,24,1,1,21858.28,0
595,Male,52,9,1,106340.66,1
850,Male,27,1,1,26265.18,1
774,Male,36,7,0,118971.74,1
577,Female,39,10,1,10553.31,0
573,Female,30,6,1,66190.21,0
556,Female,43,4,1,74854.97,1
544,Female,33,6,1,124113.04,1
542,Female,59,2,1,7905.06,0
772,Male,36,3,1,186948.35,1
478,Female,32,6,1,110593.62,1
690,Male,36,10,1,55902.93,0
574,Male,26,8,1,43093.67,1
772,Male,43,6,1,57675.88,1
769,Male,38,6,0,104393.78,0
616,Female,45,6,1,144000.59,1
679,Male,58,9,1,3829.13,1
834,Male,34,5,0,53437.1,0
584,Male,36,9,1,105818.51,1
533,Male,51,6,0,79559.02,0
477,Male,22,5,0,163112.9,0
607,Male,40,1,1,19842.22,1
669,Male,37,4,1,132540.33,0
754,Female,50,7,0,150685.52,1
606,Female,35,0,1,186778.89,0
546,Female,47,8,1,66408.01,1
651,Female,34,9,1,138113.71,0
520,Male,61,8,1,90304.01,1
835,Male,28,2,1,154559.28,1
484,Male,40,7,0,118045.98,0
648,Male,33,7,0,171668.2,1
630,Female,40,0,0,60032.46,1
528,Male,22,5,0,961.57,1
501,Male,57,10,1,47847.19,1
624,Female,71,4,1,73679.59,1
670,Male,36,3,1,140754.19,0
700,Female,39,5,1,189664.43,1
653,Female,25,2,1,199357.24,1
772,Male,34,9,1,170980.86,0
590,Female,32,0,1,100717.54,0
599,Male,34,2,0,198030.24,0
717,Male,36,2,1,179128.69,0
756,Female,39,3,1,73406.04,1
523,Male,36,8,1,155304.53,0
480,Male,40,6,0,79329.7,1
511,Female,33,3,1,132436.71,0
477,Female,36,3,0,74042.0,0
655,Female,78,2,0,188435.38,1
692,Male,49,6,0,107472.99,1
479,Male,27,2,1,40315.27,1
501,Female,29,8,1,112664.24,0
669,Male,29,9,1,93901.61,1
676,Male,40,8,1,67998.45,1
611,Female,37,6,1,110782.88,0
543,Male,43,9,1,78858.07,1
627,Male,40,10,1,194792.42,1
657,Male,50,9,0,37171.46,0
620,Female,29,1,0,154700.61,0
719,Male,50,2,0,10772.13,0
850,Male,44,7,1,104240.77,0
680,Female,30,8,1,16278.97,1
577,Female,31,4,1,145250.43,1
539,Female,38,8,1,13123.41,0
608,Female,40,7,0,161154.85,0
703,Male,37,8,0,74158.8,1
727,Male,52,4,1,118429.02,1
654,Female,32,1,1,126143.23,1
496,Female,43,3,0,199505.53,1
564,Female,44,3,1,104722.47,1
699,Female,32,4,1,127429.56,1
651,Male,42,2,1,43612.06,0
473,Male,48,8,1,71139.8,0
593,Female,38,5,0,135337.11,1
691,Female,34,7,0,161559.12,1
724,Female,40,6,1,86950.72,1
700,Female,32,8,1,161845.81,1
551,Male,42,1,1,23399.58,1
663,Male,28,4,1,123969.64,1
618,Male,37,5,0,178705.45,1
588,Male,38,1,1,75969.19,0
599,Female,41,2,1,115724.78,0
513,Male,40,3,1,105028.46,0
679,Female,34,7,1,56984.58,0
595,Female,33,9,1,41447.86,1
709,Female,32,2,0,109681.29,0
674,Female,31,1,1,128954.05,0
646,Male,39,6,0,61793.47,1
609,Male,37,1,1,178291.89,1
775,Male,40,9,1,70196.57,0
562,Male,29,9,1,25858.68,1
842,Male,44,3,0,128521.16,1
472,Male,40,4,1,70154.22,0
683,Male,30,1,1,65035.02,1
706,Male,67,1,1,86507.88,1
618,Male,38,5,1,91972.49,0
579,Male,56,4,0,4523.74,0
766,Male,36,5,0,153831.6,1
764,Female,40,9,1,124095.69,0
693,Male,21,1,1,3494.02,1
543,Male,36,4,1,141210.5,1
752,Male,38,0,1,137694.23,1
624,Male,37,0,0,112104.55,0
661,Female,42,9,1,27608.12,0
747,Male,29,7,1,141706.43,1
780,Male,76,10,0,64872.33,1
590,Male,43,8,1,143628.31,1
585,Female,67,5,0,93146.11,1
738,Female,40,1,0,180456.8,0
683,Female,29,9,1,48849.89,1
741,Male,35,6,0,99595.67,0
768,Male,25,0,1,8316.19,1
603,Male,44,6,1,108488.33,0
529,Male,38,7,1,90256.06,0
790,Female,37,3,0,98897.32,0
548,Female,36,2,1,140460.01,1
781,Male,35,7,1,173837.54,1
473,Female,35,7,1,189560.43,0
737,Female,22,10,0,106327.85,0
576,Female,41,4,0,191035.18,0
